journey_uid,truck_plate,normalized_plate,final_status,final_status_label,executive_bucket,executive_bucket_label,executive_anomaly_reason,event_count_front,device_sequence_front,sector_sequence_front,logical_sequence_front,ingreso_frontal_reference,ingreso_frontal_event_hits_on_journey,has_ingreso_frontal,has_operational_entry,entry_source,has_operational_exit,exit_source,has_strong_defining_point,has_logical_egreso,rear_only_excluded,rear_events_removed,preliminary_code,expected_points_count,matched_points_count,missing_points_count,reliability_score,reliability_explanation,confidence_level,refinement_note,data_quality_flag,matrix_final_status,executive_status,executive_reason,valid_detail,matrix_reason,sequence_respected,coverage_percent,has_strong_point,enabled_for_classification,sequence_configured,matrix_missing_points,matched_circuit_code,executive_circuit_code,executive_circuit_label,technical_matched_circuit_code,matrix_confidence,final_status_legacy,committee_group,committee_reason,operational_variation_type,analysis_scope,strong_point_source,show_in_committee,show_as_exact_circuit,candidate_circuits,missing_key_cameras,anomaly_origin_plant,anomaly_leg,matched_sequence_name,matched_variation_name,operationalAlertCount,hasInvalidRoute,hasInvalidJourneyStart,operationalAlertCodes,firstOperationalAlertAt,operationalAlertSectors,possibleSystemCutReason
2977e27c-5838-413d-a42d-dd159f034558,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,4,RicCal05>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S2>2-S3>1-S0>1-S7,CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,false,sin_ingreso,true,egreso,true,true,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,2,4,33.3,"Coinciden 2 de 6 puntos esperados. Faltan ingreso, preingreso, balanza ingreso, balanza egreso.",baja,circuito_probable_sin_ingreso+punto_fuerte,missing_ingreso_frontal,INCOMPLETO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,SECUENCIA_NO_CONCLUYENTE,false,0,true,false,false,INGRESO|PREINGRESO|BALANZA_INGRESO|BALANZA_EGRESO,SIN_PUNTO,SIN_PUNTO,Sin punto instrumentado (sólidos),DESPACHO_SIN_PUNTO_INSTRUMENTADO,33.3,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,UNKNOWN,SAN_LORENZO,true,false,SIN_PUNTO,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-22T07:38:11.256841-03:00,1-S7,INVALID_ROUTE_DURING_JOURNEY
fc8fccc4-12ce-4b3e-82ea-0d2c8765af78,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,4,RicCal06>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S2>2-S3>1-S0>1-S7,CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,false,sin_ingreso,true,egreso,true,true,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,2,4,33.3,"Coinciden 2 de 6 puntos esperados. Faltan ingreso, preingreso, balanza ingreso, balanza egreso.",baja,circuito_probable_sin_ingreso+punto_fuerte,missing_ingreso_frontal,INCOMPLETO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,SECUENCIA_NO_CONCLUYENTE,false,0,true,false,false,INGRESO|PREINGRESO|BALANZA_INGRESO|BALANZA_EGRESO,SIN_PUNTO,SIN_PUNTO,Sin punto instrumentado (sólidos),DESPACHO_SIN_PUNTO_INSTRUMENTADO,33.3,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,UNKNOWN,SAN_LORENZO,true,false,SIN_PUNTO,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-22T08:08:36.188638-03:00,1-S7,INVALID_ROUTE_DURING_JOURNEY
a82f134a-e0f9-4725-965b-d4981dd4cc78,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,6,RicIngCamFrente>RicPreIngInFr>RicCal06>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
2e4c96b6-55de-42b7-b5ab-845e1e53df12,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,2,RicCal06>RicEgrCamFrente,2-S2>2-S3,CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,false,sin_ingreso,true,egreso,false,true,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,2,4,33.3,"Coinciden 2 de 6 puntos esperados. Faltan ingreso, preingreso, balanza ingreso, balanza egreso.",muy_baja,circuito_probable_sin_ingreso,missing_ingreso_frontal,INCOMPLETO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,EVENTOS_INSUFICIENTES,false,0,false,false,false,INGRESO|PREINGRESO|BALANZA_INGRESO|BALANZA_EGRESO,SIN_PUNTO,SIN_PUNTO,Sin punto instrumentado (sólidos),DESPACHO_SIN_PUNTO_INSTRUMENTADO,33.3,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,UNKNOWN,,true,false,SIN_PUNTO,,UNKNOWN,UNKNOWN,,,2,true,true,INVALID_JOURNEY_START|INVALID_ROUTE,2026-06-22T05:35:25.105574-03:00,2-S2,INVALID_JOURNEY_START_AT_NON_ENTRY_SECTOR
2213ad29-5a46-434e-a8ee-8bee8bf2278f__cycle_1,,,circuito_probable,Probable,DEDUCIDO,Deducido,,5,RicIngCamFrente>RicPreIngInFr>RicCalLiq>RicB1Ingreso>RicCalLiq,2-S0>2-S1>2-S2>2-S4>2-S2,INGRESO>PREINGRESO>LIQUIDO>BALANZA_INGRESO>LIQUIDO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,false,sin_egreso,true,false,false,false,CIRCUITO_LIQUIDO,6,5,1,83.3,Coinciden 5 de 6 puntos esperados. Falta balanza egreso.,alta,circuito_probable_sin_egreso+punto_fuerte,missing_ingreso_frontal,DEDUCIDO,VALIDO,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,63,true,true,true,BALANZA_EGRESO,R8,R8,Recepción Mercadería Líquida,CIRCUITO_LIQUIDO,80,incompleto_revision,COMPLETOS,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,,RICARDONE,LIQUIDO,true,true,R8,,UNKNOWN,UNKNOWN,BASE,,0,false,false,,,,NONE
e4453f50-f6cf-46f5-bd3d-0fa092228c97__cycle_1,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,7,RicIngCamFrente>RicPreIngInFr>RicCal06>RicEgrCamFrente>SLZIngCamFrente>SLZBalIngFte>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S1>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,RUTA_RIC_SAN_LORENZO_CON_ESPERA_CALADA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,63.6,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_COMPLETA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
75d55282-ba1a-4536-9138-7fceb62d4908,,,incompleto_revision,Incompleto en revisión,ANOMALO,Anómalo,INVALID_ROUTE_ALERT,6,RicIngCamFrente>RicPreIngInFr>RicCal05>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-22T09:57:01.420324-03:00,1-S7,INVALID_ROUTE_DURING_JOURNEY
e4780406-6830-41c0-828b-35f599b5bf82,,,incompleto_revision,Incompleto en revisión,ANOMALO,Anómalo,INVALID_ROUTE_ALERT,6,RicIngCamFrente>RicPreIngInFr>RicCal06>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-22T09:27:16.424593-03:00,1-S7,INVALID_ROUTE_DURING_JOURNEY
470de8e1-b36a-4d89-9b3a-b5dc7c859a0a,,,circuito_probable,Probable,DEDUCIDO,Deducido,,3,RicPreIngInFr>RicCal05>RicEgrCamFrente,2-S1>2-S2>2-S3,PREINGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,preingreso,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,3,1,75,Coinciden 3 de 4 puntos esperados. Falta ingreso.,media,circuito_probable,missing_ingreso_frontal,DEDUCIDO,VALIDO,RUTA_RIC_SAN_LORENZO_DEDUCIDA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,80,true,true,true,INGRESO,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,75,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_DEDUCIDA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
04e873fa-88f4-4d7a-ad16-3142c32d06fe,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,6,RicIngCamFrente>RicPreIngInFr>RicCal06>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
1a9f6915-5fdf-496d-a911-6086d63a1f93,,,circuito_completo,Completo,ANOMALO,Anómalo,INVALID_ROUTE_ALERT,5,RicIngCamFrente>RicPreIngInFr>RicCal05>RicCal05>RicEgrCamFrente,2-S0>2-S1>2-S2>2-S2>2-S3,INGRESO>PREINGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,COMPLETO,VALIDO,RUTA_RIC_SAN_LORENZO_COMPLETA,COMPLETO,SECUENCIA_COMPLETA,true,80,true,true,true,,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,100,circuito_completo,COMPLETOS,RUTA_RIC_SAN_LORENZO_COMPLETA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-22T08:32:55.143261-03:00,2-S2,INVALID_ROUTE_DURING_JOURNEY
53003af3-0b05-46be-92cb-732c1d741a90,,,circuito_completo,Completo,ANOMALO,Anómalo,INVALID_ROUTE_ALERT,5,RicIngCamFrente>RicPreIngInFr>RicCal06>RicCal05>RicEgrCamFrente,2-S0>2-S1>2-S2>2-S2>2-S3,INGRESO>PREINGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,COMPLETO,VALIDO,RUTA_RIC_SAN_LORENZO_COMPLETA,COMPLETO,SECUENCIA_COMPLETA,true,80,true,true,true,,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,100,circuito_completo,COMPLETOS,RUTA_RIC_SAN_LORENZO_COMPLETA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-22T09:32:18.938652-03:00,2-S2,INVALID_ROUTE_DURING_JOURNEY
27890d32-438d-4e5b-938c-507bd5150fb0,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,7,SLZSalidaC1Fte>SLZIngCamFrente>SLZSalidaC1Fte>RicPreIngInFr>RicB1Ingreso>RicPreIngInFr>RicEgrCamFrente,1-S7>1-S0>1-S7>2-S1>2-S4>2-S1>2-S3,SL_EGRESO>SL_INGRESO>SL_EGRESO>PREINGRESO>BALANZA_INGRESO>PREINGRESO>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,preingreso,true,egreso,true,true,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,3,3,50,"Coinciden 3 de 6 puntos esperados. Faltan ingreso, calada, balanza egreso.",media,incompleto_revision+punto_fuerte,missing_ingreso_frontal,INCOMPLETO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,SECUENCIA_NO_CONCLUYENTE,false,0,true,false,false,INGRESO|CALADA|BALANZA_EGRESO,SIN_PUNTO,SIN_PUNTO,Sin punto instrumentado (sólidos),DESPACHO_SIN_PUNTO_INSTRUMENTADO,50,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,UNKNOWN,SAN_LORENZO,true,false,SIN_PUNTO,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
5f09aee0-eeef-4691-936b-62e756ac58e5,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,5,RicIngCamFrente>RicPreIngInFr>RicB1Ingreso>RicB1Ingreso>RicB1Ingreso,2-S0>2-S1>2-S4>2-S4>2-S4,INGRESO>PREINGRESO>BALANZA_INGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,false,sin_egreso,false,false,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,3,3,50,"Coinciden 3 de 6 puntos esperados. Faltan calada, balanza egreso, egreso.",baja,circuito_probable_sin_egreso,missing_ingreso_frontal,INCOMPLETO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,SECUENCIA_NO_CONCLUYENTE,false,0,false,false,false,CALADA|BALANZA_EGRESO|EGRESO,SIN_PUNTO,SIN_PUNTO,Sin punto instrumentado (sólidos),DESPACHO_SIN_PUNTO_INSTRUMENTADO,50,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,UNKNOWN,,true,false,SIN_PUNTO,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-22T07:35:51.730341-03:00,2-S4,INVALID_ROUTE_DURING_JOURNEY
024e034f-f454-451f-a941-4258801c8200,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,6,RicIngCamFrente>RicPreIngInFr>RicCal05>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
3247171a-3f26-4137-80f2-429be4904458__cycle_1,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,7,RicIngCamFrente>RicPreIngInFr>RicCal06>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
8b8564b0-1886-47e1-bf33-58108423f975,,,incompleto_revision,Incompleto en revisión,ANOMALO,Anómalo,INVALID_ROUTE_ALERT,6,RicIngCamFrente>RicPreIngInFr>RicCal05>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,RUTA_RIC_SAN_LORENZO_CON_ESPERA_CALADA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_COMPLETA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-22T13:21:21.782695-03:00,1-S7,INVALID_ROUTE_DURING_JOURNEY
4c9f5d83-ef38-4236-b33a-5bb084827e59,,,incompleto_revision,Incompleto en revisión,ANOMALO,Anómalo,INVALID_ROUTE_ALERT,6,RicIngCamFrente>RicPreIngInFr>RicCal06>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-22T09:45:46.44276-03:00,1-S7,INVALID_ROUTE_DURING_JOURNEY
7318798d-cf0c-4078-ba8c-b65467551097,,,circuito_probable,Probable,ANOMALO,Anómalo,INVALID_ROUTE_ALERT,5,RicIngCamFrente>RicPreIngInFr>RicCal05>RicCal05>RicB1Ingreso,2-S0>2-S1>2-S2>2-S2>2-S4,INGRESO>PREINGRESO>CALADA>BALANZA_INGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,false,sin_egreso,false,false,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,4,2,66.7,"Coinciden 4 de 6 puntos esperados. Faltan balanza egreso, egreso.",baja,circuito_probable_sin_egreso,missing_ingreso_frontal,DEDUCIDO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,SECUENCIA_PARCIAL_CON_HUECOS,false,50,false,true,true,BALANZA_EGRESO|EGRESO,RS_REC,RS_REC,Recepción sólida inferida (sin cámara destino),DESPACHO_SIN_PUNTO_INSTRUMENTADO,66.7,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,RICARDONE,,true,false,RS_REC|DESPACHO_SIN_PUNTO_INSTRUMENTADO,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-22T08:18:00.507425-03:00,2-S2,INVALID_ROUTE_DURING_JOURNEY
dd0aa043-046d-4342-88c9-f381bfb7c784,,,circuito_probable,Probable,ANOMALO,Anómalo,INVALID_ROUTE_ALERT,4,RicIngCamFrente>RicCal06>RicCal06>RicEgrCamFrente,2-S0>2-S2>2-S2>2-S3,INGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_frontal,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,3,1,75,Coinciden 3 de 4 puntos esperados. Falta preingreso.,media,circuito_probable,missing_ingreso_frontal,DEDUCIDO,VALIDO,RUTA_RIC_SAN_LORENZO_DEDUCIDA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,80,true,true,true,PREINGRESO,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,75,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_DEDUCIDA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-22T08:43:29.223399-03:00,2-S2,INVALID_ROUTE_DURING_JOURNEY
034bf6b6-8fcb-4267-bacd-03660ff87c36__cycle_1,,,circuito_probable,Probable,DEDUCIDO,Deducido,,5,RicIngCamFrente>RicPreIngInFr>RicCalLiq>RicB1Ingreso>RicCalLiq,2-S0>2-S1>2-S2>2-S4>2-S2,INGRESO>PREINGRESO>LIQUIDO>BALANZA_INGRESO>LIQUIDO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,false,sin_egreso,true,false,false,false,CIRCUITO_LIQUIDO,6,5,1,83.3,Coinciden 5 de 6 puntos esperados. Falta balanza egreso.,alta,circuito_probable_sin_egreso+punto_fuerte,missing_ingreso_frontal,DEDUCIDO,VALIDO,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,63,true,true,true,BALANZA_EGRESO,R8,R8,Recepción Mercadería Líquida,CIRCUITO_LIQUIDO,80,incompleto_revision,COMPLETOS,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,,RICARDONE,LIQUIDO,true,true,R8,,UNKNOWN,UNKNOWN,BASE,,0,false,false,,,,NONE
