planta,producto,circuito,tramo_operativo,sector,intervalo_inicio,intervalo_fin,stock_inicial,ocupacion_inicial,ingresos_intervalo,egresos_intervalo,ingresos_acumulados,egresos_acumulados,ocupacion_estimada,umbral_operativo,sobre_umbral,fecha,franja_horaria
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T00:30:00,2026-06-29T01:00:00,0,0,0,0,37,31,6,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T01:00:00,2026-06-29T01:30:00,0,0,0,1,37,32,5,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T01:30:00,2026-06-29T02:00:00,0,0,2,1,39,33,6,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T02:00:00,2026-06-29T02:30:00,0,0,0,0,39,33,6,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T02:30:00,2026-06-29T03:00:00,0,0,0,1,39,34,5,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T03:00:00,2026-06-29T03:30:00,0,0,0,0,39,34,5,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T03:30:00,2026-06-29T04:00:00,0,0,0,1,39,35,4,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T04:00:00,2026-06-29T04:30:00,0,0,0,0,39,35,4,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T04:30:00,2026-06-29T05:00:00,0,0,0,1,39,36,3,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T05:00:00,2026-06-29T05:30:00,0,0,0,1,39,37,2,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T05:30:00,2026-06-29T06:00:00,0,0,0,0,39,37,2,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T06:00:00,2026-06-29T06:30:00,0,0,0,1,39,38,1,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T06:30:00,2026-06-29T07:00:00,0,0,0,0,39,38,1,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T07:00:00,2026-06-29T07:30:00,0,0,0,0,39,38,1,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T07:30:00,2026-06-29T08:00:00,0,0,0,1,39,39,0,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T08:00:00,2026-06-29T08:30:00,0,0,0,0,39,39,0,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T08:30:00,2026-06-29T09:00:00,0,0,1,0,40,39,1,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T09:00:00,2026-06-29T09:30:00,0,0,1,0,41,39,2,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T09:30:00,2026-06-29T10:00:00,0,0,1,0,42,39,3,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T10:00:00,2026-06-29T10:30:00,0,0,0,0,42,39,3,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T10:30:00,2026-06-29T11:00:00,0,0,0,0,42,39,3,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T11:00:00,2026-06-29T11:30:00,0,0,0,0,42,39,3,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T11:30:00,2026-06-29T12:00:00,0,0,0,0,42,39,3,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T12:00:00,2026-06-29T12:30:00,0,0,0,0,42,39,3,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T12:30:00,2026-06-29T13:00:00,0,0,0,0,42,39,3,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T13:00:00,2026-06-29T13:30:00,0,0,0,0,42,39,3,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T13:30:00,2026-06-29T14:00:00,0,0,1,1,43,40,3,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T14:00:00,2026-06-29T14:30:00,0,0,0,2,43,42,1,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T14:30:00,2026-06-29T15:00:00,0,0,0,0,43,42,1,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T15:00:00,2026-06-29T15:30:00,0,0,1,0,44,42,2,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T15:30:00,2026-06-29T16:00:00,0,0,0,0,44,42,2,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T16:00:00,2026-06-29T16:30:00,0,0,0,0,44,42,2,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T16:30:00,2026-06-29T17:00:00,0,0,0,0,44,42,2,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T17:00:00,2026-06-29T17:30:00,0,0,0,0,44,42,2,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T17:30:00,2026-06-29T18:00:00,0,0,0,1,44,43,1,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T18:00:00,2026-06-29T18:30:00,0,0,0,1,44,44,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T18:30:00,2026-06-29T19:00:00,0,0,0,0,44,44,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T19:00:00,2026-06-29T19:30:00,0,0,1,0,45,44,1,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T19:30:00,2026-06-29T20:00:00,0,0,0,0,45,44,1,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T20:00:00,2026-06-29T20:30:00,0,0,0,0,45,44,1,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T20:30:00,2026-06-29T21:00:00,0,0,0,0,45,44,1,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T21:00:00,2026-06-29T21:30:00,0,0,0,0,45,44,1,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T21:30:00,2026-06-29T22:00:00,0,0,0,0,45,44,1,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T22:00:00,2026-06-29T22:30:00,0,0,2,0,47,44,3,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T22:30:00,2026-06-29T23:00:00,0,0,2,0,49,44,5,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T23:00:00,2026-06-29T23:30:00,0,0,1,0,50,44,6,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T23:30:00,2026-06-30T00:00:00,0,0,1,0,51,44,7,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T00:00:00,2026-06-30T00:30:00,0,0,0,0,51,44,7,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T00:30:00,2026-06-30T01:00:00,0,0,1,1,52,45,7,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T01:00:00,2026-06-30T01:30:00,0,0,0,1,52,46,6,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T01:30:00,2026-06-30T02:00:00,0,0,0,2,52,48,4,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T02:00:00,2026-06-30T02:30:00,0,0,1,1,53,49,4,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T02:30:00,2026-06-30T03:00:00,0,0,0,1,53,50,3,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T03:00:00,2026-06-30T03:30:00,0,0,0,0,53,50,3,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T03:30:00,2026-06-30T04:00:00,0,0,0,0,53,50,3,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T04:00:00,2026-06-30T04:30:00,0,0,0,1,53,51,2,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T04:30:00,2026-06-30T05:00:00,0,0,0,0,53,51,2,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T05:00:00,2026-06-30T05:30:00,0,0,0,0,53,51,2,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T05:30:00,2026-06-30T06:00:00,0,0,0,0,53,51,2,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T06:00:00,2026-06-30T06:30:00,0,0,0,0,53,51,2,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T06:30:00,2026-06-30T07:00:00,0,0,0,1,53,52,1,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T07:00:00,2026-06-30T07:30:00,0,0,1,0,54,52,2,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T07:30:00,2026-06-30T08:00:00,0,0,1,1,55,53,2,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T08:00:00,2026-06-30T08:30:00,0,0,0,0,55,53,2,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T08:30:00,2026-06-30T09:00:00,0,0,1,0,56,53,3,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T09:00:00,2026-06-30T09:30:00,0,0,0,0,56,53,3,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T09:30:00,2026-06-30T10:00:00,0,0,0,0,56,53,3,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T10:00:00,2026-06-30T10:30:00,0,0,0,1,56,54,2,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T10:30:00,2026-06-30T11:00:00,0,0,0,1,56,55,1,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T11:00:00,2026-06-30T11:30:00,0,0,0,1,56,56,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T11:30:00,2026-06-30T12:00:00,0,0,0,0,56,56,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T12:00:00,2026-06-30T12:30:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T12:30:00,2026-06-30T13:00:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T13:00:00,2026-06-30T13:30:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T13:30:00,2026-06-30T14:00:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T14:00:00,2026-06-30T14:30:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T14:30:00,2026-06-30T15:00:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T15:00:00,2026-06-30T15:30:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T15:30:00,2026-06-30T16:00:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T16:00:00,2026-06-30T16:30:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T16:30:00,2026-06-30T17:00:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T17:00:00,2026-06-30T17:30:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T17:30:00,2026-06-30T18:00:00,0,0,0,0,56,56,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T18:00:00,2026-06-30T18:30:00,0,0,0,0,56,56,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T18:30:00,2026-06-30T19:00:00,0,0,0,0,56,56,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T19:00:00,2026-06-30T19:30:00,0,0,0,0,56,56,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T19:30:00,2026-06-30T20:00:00,0,0,0,0,56,56,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T20:00:00,2026-06-30T20:30:00,0,0,0,0,56,56,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T20:30:00,2026-06-30T21:00:00,0,0,0,0,56,56,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T21:00:00,2026-06-30T21:30:00,0,0,0,0,56,56,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T21:30:00,2026-06-30T22:00:00,0,0,0,0,56,56,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T22:00:00,2026-06-30T22:30:00,0,0,3,0,59,56,3,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T22:30:00,2026-06-30T23:00:00,0,0,0,0,59,56,3,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T23:00:00,2026-06-30T23:30:00,0,0,0,0,59,56,3,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T23:30:00,2026-07-01T00:00:00,0,0,0,0,59,56,3,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T00:00:00,2026-07-01T00:30:00,0,0,0,1,59,57,2,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T00:30:00,2026-07-01T01:00:00,0,0,0,1,59,58,1,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T01:00:00,2026-07-01T01:30:00,0,0,1,1,60,59,1,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T01:30:00,2026-07-01T02:00:00,0,0,1,0,61,59,2,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T02:00:00,2026-07-01T02:30:00,0,0,0,0,61,59,2,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T02:30:00,2026-07-01T03:00:00,0,0,0,0,61,59,2,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T03:00:00,2026-07-01T03:30:00,0,0,1,0,62,59,3,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T03:30:00,2026-07-01T04:00:00,0,0,0,0,62,59,3,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T04:00:00,2026-07-01T04:30:00,0,0,0,0,62,59,3,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T04:30:00,2026-07-01T05:00:00,0,0,0,0,62,59,3,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T05:00:00,2026-07-01T05:30:00,0,0,0,0,62,59,3,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T05:30:00,2026-07-01T06:00:00,0,0,1,0,63,59,4,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T06:00:00,2026-07-01T06:30:00,0,0,3,1,66,60,6,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T06:30:00,2026-07-01T07:00:00,0,0,0,0,66,60,6,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T07:00:00,2026-07-01T07:30:00,0,0,0,0,66,60,6,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T07:30:00,2026-07-01T08:00:00,0,0,2,1,68,61,7,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T08:00:00,2026-07-01T08:30:00,0,0,0,1,68,62,6,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T08:30:00,2026-07-01T09:00:00,0,0,4,0,72,62,10,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T09:00:00,2026-07-01T09:30:00,0,0,0,0,72,62,10,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T09:30:00,2026-07-01T10:00:00,0,0,0,1,72,63,9,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T10:00:00,2026-07-01T10:30:00,0,0,0,1,72,64,8,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T10:30:00,2026-07-01T11:00:00,0,0,1,2,73,66,7,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T11:00:00,2026-07-01T11:30:00,0,0,1,1,74,67,7,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T11:30:00,2026-07-01T12:00:00,0,0,0,1,74,68,6,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T12:00:00,2026-07-01T12:30:00,0,0,1,0,75,68,7,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R5,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T12:30:00,2026-07-01T13:00:00,0,0,1,0,76,68,8,,false,2026-07-01,Tarde
