external_operation_id,plate_normalized,resolved_executive_circuit,resolved_product,resolved_platform,cohort,riccalliq_in_truckflow,s10_liquid_in_truckflow,sl_circuit,bridge_ric_sl,truckflow_circuit_codes,excel_planta,notes
CTG_10233241561,ERV318,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233258512,RUB672,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033273919,VJG112,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133239826,AF470HP,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033273961,UUO981,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233257153,SUC396,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233241873,UDE209,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133254882,AH464JB,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233246616,AE296BT,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133266012,AH964CB,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233261673,NJT022,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033270499,AYB759,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033270503,RHL029,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000200319690,AH743TI,,ALCOHOL ETILICO ANHIDRO P/ BIOCOMB ORIG CEREAL,T1002,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
COMPROB_000400419060,GFP699,SL3,GLICERINA REFINADA,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033274517,TAO150,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033274555,CGS172,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033274626,UWX998,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
COMPROB_000400419061,AGR963,SL1,ACEITE GIRASOL REFINADO,ACEITE_OSL,sl_liquido_san_lorenzo,false,false,SL1,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000200319691,XXXXX,,THIN STILLAGE DE MAIZ,,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10233240231,CJI701,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233239900,UZS227,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133223202,KLX494,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10233264593,GBZ324,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233257977,AF238RH,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10130506235,KFK344,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033274953,AZG422,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133248049,GJI054,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033270517,AAE877,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133250307,JUL642,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033270535,LZB017,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233263967,DUW213,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233264339,AC776BS,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133256297,AH014FD,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133229587,LIP520,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133256620,CDB701,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233255165,HQM403,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033275512,TAC436,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133229904,RJE381,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033270586,RYJ562,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000301065125,UAJ766,,PRODUCTOS VARIOS,VARIOS,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233258713,OAQ859,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033270587,WCC802,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133244080,AE917VE,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033275815,RNM392,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133245081,AD047YQ,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033276012,UYM942,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033276083,KXJ953,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033276276,BVS300,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
COMPROB_000400419062,HAQ820,SL1,ACEITE GIRASOL REFINADO,ACEITE_OSL,sl_liquido_san_lorenzo,false,false,SL1,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133249117,IYU014,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133261513,BML161,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133262293,AE793NM,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133261256,AA110BK,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033270805,RQC013,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133248154,AB362FO,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133249328,CCU646,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033270794,XMZ495,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133259729,FED895,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233259258,AE187WQ,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233264429,INF699,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133260633,GKJ829,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033277017,CRJ139,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133255021,LPC709,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
COMPROB_000400419063,JBN715,SL3,GLICERINA REFINADA,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000200319692,LPM079,,DDG BURLANDA SECA DE MAIZ SIN SOLUBLES,DEPOSITO_BURLANDAS,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133247733,AH282BY,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133241029,AA850KM,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133267430,AC651DT,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033270811,WGV770,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000301065131,HWU967,,RESIDUOS ASIMILABLES A DOMICILIARIOS,,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133258506,AA276YS,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133247325,AA946DL,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133248354,IBI806,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133265332,AC443JZ,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033277628,BHL749,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133223833,FHO942,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10233257562,CZR592,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233256593,AH772MA,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133248665,LVP675,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033271595,HNE318,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133260096,OJM438,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
COMPROB_000400419064,JIA232,,TIERRA DESC FILTROS,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133247582,KSX377,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000200319693,FRB683,,BURLANDA HUMEDA,DEPOSITO_BURLANDAS,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_30033272330,UKL882,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000400419065,AD887XZ,SL1,ACEITE GIRASOL REFINADO,ACEITE_OSL,sl_liquido_san_lorenzo,false,true,SL1,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133248816,NFC344,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10131889039,AH268GL,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000400419066,OFG785,SL1,ACEITE GIRASOL REFINADO,ACEITE_OSL,sl_liquido_san_lorenzo,false,false,SL1,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133248582,AG932UB,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000400419067,KAD727,SL3,GLICERINA REFINADA,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233258968,FPW623,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033272535,ECX249,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133258484,BEV462,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233262290,FJD312,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133257949,AF473LJ,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233221161,KOA807,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133259078,HNA492,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033272694,URM438,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233259441,AF350JA,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133260069,AE982SP,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233250887,TZW023,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133260476,IZO625,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133251864,JVY855,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233252126,AA168HR,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133251746,CDV947,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000404034290,UAJ766,,PRODUCTOS VARIOS,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133261458,OYZ867,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133258808,AE436PE,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
COMPROB_000200319694,JFQ294,,DDG BURLANDA SECA DE MAIZ SIN SOLUBLES,DEPOSITO_BURLANDAS,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133251518,HGB653,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133246738,AC627LA,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000200430950,HCH559,,CHIP EN ORIGEN,PLAYA_LEÑA_Y_CHIP,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133243418,AA756VE,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000200319695,AG773GU,,DDG BURLANDA SECA DE MAIZ SIN SOLUBLES,DEPOSITO_BURLANDAS,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
COMPROB_000400419068,EFA323,SL3,GLICERINA REFINADA,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133244406,AB580PW,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133241900,AC487EG,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133252475,AC871CO,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_30033272919,EHS233,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133240499,GEW831,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033272744,ROS380,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133261182,BJW186,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
COMPROB_000400419069,BXR841,SL1,ACEITE GIRASOL REFINADO,ACEITE_OSL,sl_liquido_san_lorenzo,false,true,SL1,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000404034299,AE197JR,,FUEL-OIL,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133244979,AC916WX,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133240625,AB434NR,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133269472,GKV092,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033272954,DIH255,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133269478,UPI391,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133257072,LXV662,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000400419070,UAJ766,,PRODUCTOS VARIOS,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233258343,GEL020,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233262389,BVZ653,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233263572,WKO058,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033273078,VHL423,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233248694,AA276YV,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000200319696,AB124KQ,,ALCOHOL ETILICO BUEN GUSTO/POTABLE DE CEREAL,T1005,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133260054,AB839ZF,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033273311,EYH843,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000400419071,HNO035,SL1,ACEITE GIRASOL REFINADO,ACEITE_OSL,sl_liquido_san_lorenzo,false,true,SL1,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000400419072,GXT382,SL3,GLICERINA REFINADA,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133260442,SKA342,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133240281,FII650,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033273655,RDL445,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133263775,GVQ964,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033282163,AYB759,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233264899,AD710OH,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133222840,FTM427,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133260320,SWN148,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133253324,GEX266,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_30033282272,ENW015,,PELLETS GIRASOL,CARGA_SILO_11,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233254175,NKE834,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233258515,MWI799,R1,SOJA,CELDA_16,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
COMPROB_000400419073,KOQ228,SL1,ACEITE GIRASOL REFINADO,ACEITE_OSL,sl_liquido_san_lorenzo,false,false,SL1,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133255744,AFJ835,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033282525,FFM492,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033273919,VJG112,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133262762,CNY650,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233264794,JSZ743,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033282635,LZB017,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033282678,AAE877,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233262457,LGC100,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233263635,FGU100,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033273961,UUO981,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000400419074,HWU967,,RESIDUOS ASIMILABLES A DOMICILIARIOS,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133255575,NYF932,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133260726,GQL261,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133254695,CEK942,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133266131,GAH947,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133242290,LNV817,R7,SOJA,VOLCABLE_PTO_3,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
